38,2,1,第八届大广赛,视频类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djB2.html
39,2,1,第八届大广赛,视频类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djB3-1.html
40,2,1,第八届大广赛,视频类,三等奖,第2页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djB3-2.html
41,2,1,第八届大广赛,视频类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxB-1.html
42,2,1,第八届大广赛,视频类,优秀奖,第2页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxB-2.html
43,2,1,第八届大广赛,视频类,优秀奖,第3页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxB-3.html
44,2,1,第八届大广赛,视频类,优秀奖,第4页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxB-4.html
45,2,1,第八届大广赛,视频类,优秀奖,第5页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxB-5.html
46,2,1,第八届大广赛,视频类,优秀奖,第6页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxB-6.html
47,2,1,第八届大广赛,视频类,优秀奖,第7页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxB-7.html
48,2,1,第八届大广赛,视频类,优秀奖,第8页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxB-8.html
49,2,1,第八届大广赛,视频类,优秀奖,第9页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxB-9.html
50,2,1,第八届大广赛,视频类,优秀奖,第10页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxB-10.html
51,2,1,第八届大广赛,动画类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djC1.html
52,2,1,第八届大广赛,动画类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djC2.html
53,2,1,第八届大广赛,动画类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djC3.html
54,2,1,第八届大广赛,动画类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxC-1.html
55,2,1,第八届大广赛,动画类,优秀奖,第2页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxC-2.html
56,2,1,第八届大广赛,动画类,优秀奖,第3页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxC-3.html
57,2,1,第八届大广赛,互动类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djD1.html
58,2,1,第八届大广赛,互动类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djD2.html
59,2,1,第八届大广赛,互动类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djD3.html
60,2,1,第八届大广赛,互动类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxD-1.html
61,2,1,第八届大广赛,互动类,优秀奖,第2页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxD-2.html
62,2,1,第八届大广赛,广播类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djE1.html
63,2,1,第八届大广赛,广播类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djE2.html
64,2,1,第八届大广赛,广播类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djE3-1.html
65,2,1,第八届大广赛,广播类,三等奖,第2页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/djE3-2.html
66,2,1,第八届大广赛,广播类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxE-1.html
67,2,1,第八届大广赛,广播类,优秀奖,第2页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxE-2.html
68,2,1,第八届大广赛,广播类,优秀奖,第3页,http://www.sun-ada.net/htm/06-hjcn/8th/19-gongbu/yxE-3.html
